"timestamp","container","database","duration_ms","query_type","is_cross_shard","query_preview"
"2025-10-04 01:13:59.112","neo4j-persons","persons","3","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`friend`:`Person`)"
"2025-10-04 01:13:59.118","neo4j-persons","persons","157","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*2..2]-(`friend`), (`friend`)-[:`IS_LOCATED_I"
"2025-10-04 01:13:59.129","neo4j-persons","persons","2","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`]-(`friend`:`Person`)"
"2025-10-04 01:13:59.153","neo4j-persons","persons","4","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`friend`:`Person`)"
"2025-10-04 01:13:59.169","neo4j-persons","persons","2","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*2..2]-(`friend`), (`friend`)-[:`IS_LOCATED_I"
"2025-10-04 01:13:59.187","neo4j-persons","persons","4","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`friend`:`Person`)"
"2025-10-04 01:13:59.202","neo4j-persons","persons","2","Generic-Query","False","MATCH (`root`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`friend`:`Person`)"
"2025-10-04 01:13:59.222","neo4j-persons","persons","2","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`]-(`friend`:`Person`)"
"2025-10-04 01:13:59.241","neo4j-persons","persons","2","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`otherPerson`)"
"2025-10-04 01:13:59.259","neo4j-persons","persons","2","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`friend`:`Person`)"
"2025-10-04 01:13:59.271","neo4j-persons","persons","1","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*2..2]-(`friend`), (`friend`)-[:`IS_LOCATED_I"
"2025-10-04 01:13:59.288","neo4j-persons","persons","7","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`friend`:`Person`)"
"2025-10-04 01:13:59.303","neo4j-persons","persons","3","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`]-(`friend`:`Person`)"
"2025-10-04 01:13:59.530","neo4j-persons","persons","2","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`friend`:`Person`)"
"2025-10-04 01:13:59.551","neo4j-persons","persons","1","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*2..2]-(`friend`), (`friend`)-[:`IS_LOCATED_I"
"2025-10-04 01:13:59.616","neo4j-persons","persons","50","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`friend`:`Person`)"
"2025-10-04 01:13:59.643","neo4j-persons","persons","15","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`otherPerson`)"
"2025-10-04 01:14:00.426","neo4j-persons","persons","2","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*1..2]-(`friend`:`Person`)"
"2025-10-04 01:14:00.440","neo4j-persons","persons","4","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`]-(`friend`:`Person`)"
"2025-10-04 01:14:00.567","neo4j-persons","persons","108","Generic-Query","False","MATCH (`person`:`Person` {`id`: $`personId`})-[:`KNOWS`*2..2]-(`friend`), (`friend`)-[:`IS_LOCATED_I"
